,Batting Avg All,Batting Avg Rec,Batting Ball By Wicket All,Batting Ball By Wicket Rec,Batting Strike Rate All,Batting Strike Rate Rec,Bowling Avg All,Bowling Avg Rec,Bowling Eco All,Bowling Eco Rec,Bowling Strike Rate All,Bowling Strike Rate Rec,Current Winner,Face To Face Win Diff,Team1 Name,Team1 No Of Matches,Team2 Name,Team2 No Of Matches,Win Percentage All,Win Percentage Rec
138,-10.500397456279808,-7.91818181818182,-4.582273449920511,-2.8898181818181845,-0.32894667882561307,-0.4098621825509016,-6.72206869324911,-13.044117647058822,-0.9995411317405702,-2.9357185912339627,-3.1606000789577626,-2.977941176470587,0.0,0.5,Zimbabwe,6,India,25,-0.12083333333333335,0.3333333333333333
139,-10.946909424724602,-11.185463659147867,-4.834791921664632,-5.760902255639101,-0.34221466364323466,-0.36358075490854497,-4.927714856762158,3.095238095238095,-0.7931538456445564,-0.09009986973512873,-2.157761492338448,2.723076923076924,0.0,0.0,Zimbabwe,7,India,26,-0.20666666666666672,-0.3333333333333333
140,1.4896064233288975,2.4365079365079367,-0.4599822668834115,1.6380952380952376,0.11448645086216198,0.02149822559192908,1.65322060152317,0.6499999999999986,0.4161350419173724,0.03485000557599971,0.5016780689299107,0.43363636363636626,0.0,0.3999999999999999,Australia,35,Pakistan,34,-0.06417112299465233,0.3333333333333333
141,1.1410968178740681,-1.924242424242422,-0.6445362220717756,-1.6636363636363667,0.11011904695271497,0.0180586996164247,1.7999639249639259,8.066666666666666,0.41806258058823165,0.5138454084675015,0.6235930735930779,4.809333333333335,0.0,0.16666666666666674,Australia,36,Pakistan,35,-0.0911764705882353,-0.3333333333333333
142,0.3291672550957969,9.88690476190476,-0.3512780680694849,7.260714285714285,0.04334725093395594,0.011423421157433555,4.764570466030321,4.806390977443609,0.9375967989448739,-1.2522814003650247,1.8674003368893892,6.268421052631582,1.0,0.3999999999999999,England,31,Pakistan,36,-0.19999999999999996,0.33333333333333337
143,0.23802870856524905,13.48484848484848,-0.4848998355003733,8.613636363636363,0.04735744932074759,0.12907461835308828,4.80083211757713,7.255656108597282,0.8706647095280022,-0.8471243042671617,2.02108391419463,8.060633484162896,1.0,0.5,England,32,Pakistan,37,-0.16442652329749108,0.33333333333333337
144,7.263407590759078,4.338181818181816,3.0267326732673334,3.004363636363636,0.24156423069674662,0.09111010886859343,-0.8807709059233453,-16.68888888888889,0.2762846347607022,-0.6063804832277739,-1.357839721254348,-12.954666666666665,1.0,0.5,South Africa,33,Zimbabwe,8,0.3392857142857143,0.6666666666666666
145,5.825422138836775,1.3830409356725148,2.0902063789868723,-0.33508771929824555,0.20420483585048732,0.09653251916244858,-2.8783891547049443,-20.181818181818183,-0.10770021784653672,-2.028486394557823,-2.049282296650711,-10.145454545454543,1.0,2.0,South Africa,34,Zimbabwe,9,0.38636363636363635,1.0
146,-0.02418485446372287,-12.502450980392156,0.09281370136078237,-4.941176470588234,-0.00776666035108627,-0.38399314003784824,-3.118908352755433,-5.894736842105264,-0.5226245579760311,-0.5354596928591793,-1.4556890459363974,-3.5384210526315814,0.0,1.5,Pakistan,38,South Africa,35,0.015103338632750374,-0.6666666666666667
147,-0.6123456790123463,-20.717142857142854,-0.3426471432672962,-9.085714285714285,-0.01042404819286021,-0.5416110296911469,-2.5997013439522156,2.5454545454545467,-0.4935423465423625,-1.1254759739829918,-1.0937979094076642,4.948051948051947,0.0,0.6666666666666667,Pakistan,39,South Africa,36,-0.012406015037593976,-1.0
148,2.7605153467222436,1.5425925925925927,0.3183826315672116,-3.572222222222222,0.13548944604145138,0.3609626379470816,-1.8419969119917639,6.142857142857144,0.004534663352457002,1.9553129727298737,-1.5008749356664906,0.914285714285719,0.0,0.6666666666666667,Australia,37,Sri Lanka,32,0.034946236559139865,-0.3333333333333333
149,-3.2753147235905864,3.75,-1.943678160919541,2.65,-0.05664891714041046,0.09945204076407037,2.6383127284675716,-9.875457875457876,0.4915841585042564,-0.6023314150804193,1.1187743869881306,-7.740659340659337,1.0,-0.4,New Zealand,39,Pakistan,40,-0.16767881241565452,0.3333333333333333
150,-2.8991876242329973,1.7781109445277359,-1.695410941145969,1.9682158920539718,-0.051931994363976074,-0.017350669307579263,2.310187110187112,-13.593167701863356,0.459267980593288,-1.3696547246852209,0.9161538461538461,-8.796894409937888,1.0,-0.16666666666666663,New Zealand,40,Pakistan,41,-0.1381410256410257,0.6666666666666666
151,-2.537444037444036,2.8695652173913047,-1.5222954822954824,1.4869565217391312,-0.042482466293183606,0.08641975308641969,1.9781491160268452,-9.454545454545453,0.3967969056606364,-1.355111917725349,0.7761272037984464,-4.55614973262032,0.0,0.0,New Zealand,41,Pakistan,42,-0.11006097560975608,0.6666666666666666
152,-1.6591839740757095,-2.374358974358973,-0.5260627485638523,-1.5261538461538482,-0.053420778182056004,-0.020017750625305936,-3.9388193807062457,-5.155555555555557,-0.36585210363944043,0.09711550719095197,-2.279005845128254,-4.595555555555558,0.0,-0.25,South Africa,37,India,27,0.10897435897435892,0.33333333333333337
153,0.36113322004001347,-12.6657824933687,-0.5648030632219818,-9.934217506631303,0.06294495156395552,-0.04070839844348425,-2.1919856459330163,4.333333333333332,-0.347872099579404,1.872184684684684,-0.9960526315789453,-0.5999999999999979,0.0,0.25,Australia,38,England,33,0.036317567567567544,-1.0
154,0.8879868815288674,-0.46910755148741146,-0.14880962021216781,-0.5711670480549218,0.06146206671197474,0.013857795870998077,-2.5910333797657756,0.7894736842105274,-0.3403648064031186,1.6021047043577363,-1.3219006345766875,-3.084688995215312,1.0,0.0,Australia,39,England,34,0.0071770334928230595,-1.0
155,-2.66482436747728,-7.1414285714285715,-1.432498157700815,-1.7262857142857149,-0.056349926135077055,-0.3956484554606156,4.291377474202196,0.8878718535469119,0.7384294895667214,-1.3880086983535262,1.8788366200286397,3.9089244851258593,1.0,0.5,West Indies,28,Pakistan,43,-0.18121693121693117,-0.3333333333333333
156,-5.659161490683232,-14.417142857142858,-2.890993788819878,-8.21142857142857,-0.11937569652453621,-0.2701365889559928,-1.6661265726267658,-0.0416666666666643,-0.04051253679976252,-0.028123303650831488,-1.1983987800228793,0.02499999999999858,0.0,1.5,West Indies,29,India,28,-0.12764550264550262,-0.6666666666666667
157,1.5059232208069844,1.2411764705882362,0.4055491226507577,-2.2305882352941167,0.0564915680749302,0.21129261363636362,1.086363636363636,4.73076923076923,0.3803986515255504,0.8067192925513353,0.018516746411485485,2.674825174825175,0.0,0.5,England,35,Sri Lanka,33,-0.03308823529411764,0.0
